"id","condition1","condition2","condition3","trialNo","target","response","RT","group"
"62959d1553cc14e98f4b8d78","normal2","scenario1","slow",11,"Go to the Tower Room to take a nap there",0,1892,"prolific"
"62959d1553cc14e98f4b8d78","abnormal3","scenario1","slow",19,"Skateboard up and down first-floor Berry",1,1866,"prolific"
"62959d1553cc14e98f4b8d78","normal2","scenario1","slow",10,"Check out a laptop charger for two hours",1,2645,"prolific"
"62959d1553cc14e98f4b8d78","abnormal4","scenario1","slow",24,"Eat potato chips in the East Reading Room",1,7126,"prolific"
"62959d1553cc14e98f4b8d78","abnormal4","scenario6","slow",158,"Pay for the washing machine with quarters",1,2172,"prolific"
"62959d1553cc14e98f4b8d78","abnormal4","scenario6","slow",159,"Switch room with someone who agrees to do it",1,3898,"prolific"
"62959d1553cc14e98f4b8d78","abnormal1","scenario6","slow",149,"Take the elevator to the second floor",1,2773,"prolific"
"62959d1553cc14e98f4b8d78","normal2","scenario6","slow",145,"Drink the tap water from the restrooms",1,2831,"prolific"
"62959d1553cc14e98f4b8d78","normal2","scenario6","slow",146,"Storm a club member's room as a prank",1,2702,"prolific"
"62959d1553cc14e98f4b8d78","immoral","scenario6","slow",160,"Enter someone's room without permission",1,5708,"prolific"
"62959d1553cc14e98f4b8d78","immoral","scenario6","slow",161,"Set off the fire alarm at midnight for fun",1,4779,"prolific"
"62959d1553cc14e98f4b8d78","abnormal2","scenario6","slow",151,"Lock your room every time you head out",1,3500,"prolific"
"62959d1553cc14e98f4b8d78","impossible","scenario5","slow",113,"Communicate with the server by telepathy",0,2049,"prolific"
"62959d1553cc14e98f4b8d78","improbable","scenario5","slow",111,"Pick the eighth restaurant you pass by",1,9895,"prolific"
"62959d1553cc14e98f4b8d78","abnormal4","scenario5","slow",131,"Pick a table freely at Molly's Restaurant",1,2081,"prolific"
"62959d1553cc14e98f4b8d78","abnormal1","scenario5","slow",122,"Pick a restaurant for the color of its walls",0,4654,"prolific"
"62959d1553cc14e98f4b8d78","abnormal1","scenario5","slow",121,"Take three hours to decide what to order",1,2035,"prolific"
"62959d1553cc14e98f4b8d78","abnormal1","scenario5","slow",123,"Eat only the food on the left side of a dish",1,3450,"prolific"
"62959d1553cc14e98f4b8d78","abnormal4","scenario5","slow",130,"Get drunk with a group of friends at Pine",1,9700,"prolific"
"5b066e00f58f8400018b0906","abnormal4","scenario4","fast",103,"Wait at the traffic light in front of Collis",1,1439,"prolific"
"5b066e00f58f8400018b0906","immoral","scenario4","fast",108,"Ride away an unlocked bike on the sidewalk",0,1545,"prolific"
"5b066e00f58f8400018b0906","normal1","scenario4","fast",88,"Cross the road when no car is passing",1,1562,"prolific"
"5b066e00f58f8400018b0906","abnormal4","scenario4","fast",105,"Look out for two-way traffic by Dartmouth Hall",1,1490,"prolific"
"5b066e00f58f8400018b0906","abnormal3","scenario4","fast",100,"Walk across campus with your eyes closed",0,1646,"prolific"
"5b066e00f58f8400018b0906","normal1","scenario4","fast",89,"Walk on the footpath across the Green",1,1294,"prolific"
"5b066e00f58f8400018b0906","improbable","scenario4","fast",84,"Spot a dragon-shaped cloud in the sky",1,1084,"prolific"
"5b066e00f58f8400018b0906","abnormal1","scenario4","fast",94,"Greet and smile at a stranger cordially",1,1080,"prolific"
"5b066e00f58f8400018b0906","improbable","scenario4","fast",82,"Listen to exactly 4.35 songs on your way",0,1035,"prolific"
"5b066e00f58f8400018b0906","abnormal3","scenario4","fast",101,"Pour a cup of iced tea onto the grass",0,1379,"prolific"
"5b066e00f58f8400018b0906","impossible","scenario4","fast",86,"Transport yourself to class with a spell",0,1359,"prolific"
"5b066e00f58f8400018b0906","normal2","scenario4","fast",91,"Cross the road without looking out for cars",1,1218,"prolific"
"5b066e00f58f8400018b0906","normal2","scenario4","fast",93,"Finish your lunch while you are walking",1,1202,"prolific"
"5b066e00f58f8400018b0906","abnormal1","scenario4","fast",96,"Walk across the Green with one shoe on",1,874,"prolific"
"5b066e00f58f8400018b0906","abnormal3","scenario4","fast",102,"Poke at the person walking in front of you",1,1414,"prolific"
"5b066e00f58f8400018b0906","abnormal1","scenario4","fast",95,"listen to music through a loudspeaker",1,1062,"prolific"
"5b066e00f58f8400018b0906","abnormal2","scenario4","fast",98,"Sit down on a bench and rest for a while",1,1002,"prolific"
"5b066e00f58f8400018b0906","abnormal4","scenario4","fast",104,"Park your car on any side of the Green",0,1211,"prolific"
"5b066e00f58f8400018b0906","impossible","scenario4","fast",85,"Grow a pair of wings and fly to class",0,1055,"prolific"
"5b066e00f58f8400018b0906","impossible","scenario4","fast",87,"Teleport the classroom to where you are",0,1248,"prolific"
"5b066e00f58f8400018b0906","abnormal2","scenario4","fast",97,"Smile to the people walking toward you",1,972,"prolific"
"5b066e00f58f8400018b0906","improbable","scenario4","fast",83,"Run to your destination at record speed",1,1151,"prolific"
"5b066e00f58f8400018b0906","immoral","scenario4","fast",107,"Shout insults at the people walking by",1,1336,"prolific"
"5b066e00f58f8400018b0906","normal1","scenario4","fast",90,"Adjust your pace according to the time",1,1137,"prolific"
"5b066e00f58f8400018b0906","normal2","scenario4","fast",92,"Cross the Green by walking on the grass",0,1020,"prolific"
"5b066e00f58f8400018b0906","immoral","scenario4","fast",106,"Smash the window of a car parked nearby",0,1428,"prolific"
"5b066e00f58f8400018b0906","impossible","scenario5","fast",114,"Turn invisible to sneak into the kitchen",0,1339,"prolific"
"5b066e00f58f8400018b0906","abnormal1","scenario5","fast",122,"Pick a restaurant for the color of its walls",0,1615,"prolific"
"5b066e00f58f8400018b0906","impossible","scenario5","fast",112,"Enter a restaurant through the chimney",0,1200,"prolific"
"5b066e00f58f8400018b0906","abnormal4","scenario5","fast",132,"Go to Lou's Restaurant for a lavish dinner",1,1286,"prolific"
"5b066e00f58f8400018b0906","normal1","scenario5","fast",116,"Order pizza and chicken wings at Domino's",1,1441,"prolific"
"5b066e00f58f8400018b0906","normal1","scenario5","fast",115,"Pick up the food that you have ordered",1,1185,"prolific"
"5b066e00f58f8400018b0906","abnormal3","scenario5","fast",128,"Walk into a restaurant in your pajamas",1,1233,"prolific"
"5b066e00f58f8400018b0906","abnormal4","scenario5","fast",130,"Get drunk with a group of friends at Pine",1,1175,"prolific"
"5b066e00f58f8400018b0906","impossible","scenario5","fast",113,"Communicate with the server by telepathy",0,1329,"prolific"
"5b066e00f58f8400018b0906","abnormal2","scenario5","fast",125,"Read the menu before entering a restaurant",0,1267,"prolific"
"5b066e00f58f8400018b0906","improbable","scenario5","fast",111,"Pick the eighth restaurant you pass by",1,1607,"prolific"
"5b066e00f58f8400018b0906","abnormal3","scenario5","fast",127,"Order a bowl of rice noodles at Domino's",0,1728,"prolific"
"5b066e00f58f8400018b0906","normal2","scenario5","fast",119,"Send Snackpass gift points to a friend",1,1548,"prolific"
"5b066e00f58f8400018b0906","immoral","scenario5","fast",134,"Fight a child for a table by the window",0,1541,"prolific"
"5b066e00f58f8400018b0906","normal2","scenario5","fast",120,"Get drunk with friends at Dunk's sports bar",1,1431,"prolific"
"5b066e00f58f8400018b0906","improbable","scenario5","fast",110,"Get a four-course dinner from Pine for free",1,1423,"prolific"
"5b066e00f58f8400018b0906","abnormal3","scenario5","fast",129,"Argue with the server about food price",1,1430,"prolific"
"5b066e00f58f8400018b0906","normal1","scenario5","fast",117,"Try out a newly opened restaurant in town",1,1228,"prolific"
"5b066e00f58f8400018b0906","immoral","scenario5","fast",133,"Refuse to pay for the food you have eaten",0,1347,"prolific"
"5b066e00f58f8400018b0906","abnormal2","scenario5","fast",126,"Pay for the food your friends have ordered",1,1227,"prolific"
"5b066e00f58f8400018b0906","abnormal2","scenario5","fast",124,"Check Google Reviews before heading out",1,1123,"prolific"
