ResponseId,scenario,answerOrder,morality,normality,probability,question,rationality,time
R_2ToAyr7ZiTE6L9D,scenario1,4,Disagree,Somewhat Disagree,Somewhat Disagree,Eat a snack.,Disagree,107.481
R_2ToAyr7ZiTE6L9D,scenario1,5,Disagree,Somewhat Disagree,Somewhat Disagree,Kill time.,Disagree,15.622
R_2ToAyr7ZiTE6L9D,scenario1,6,Disagree,Somewhat Disagree,Somewhat Disagree,Watch the other people.,Disagree,17.86
R_2ToAyr7ZiTE6L9D,scenario1,7,Disagree,Somewhat Disagree,Disagree,Check your phone for messages.,Disagree,24.339
R_2ToAyr7ZiTE6L9D,scenario1,8,Disagree,Somewhat Disagree,Disagree,Check emails.,Disagree,17.134
R_2uUkS0ZBSZsjJoi,scenario1,1,Strongly Disagree,Strongly Disagree,Strongly Disagree,I would give them my backpack,Strongly Disagree,7.715
R_2uUkS0ZBSZsjJoi,scenario1,2,Strongly Disagree,Strongly Disagree,Agree,I did leave the museum and go take my backpack back home,Agree,8.417
R_2uUkS0ZBSZsjJoi,scenario1,3,Agree,Neutral,Strongly Agree,I would tell the guard that I have an oxygen machine in my backpack that keeps me alive,Agree,11.829
R_2uUkS0ZBSZsjJoi,scenario1,4,Strongly Disagree,Disagree,Agree,I just leave and forget about the museum,Somewhat Agree,18.102
R_2uUkS0ZBSZsjJoi,scenario1,5,Strongly Disagree,Strongly Disagree,Agree,"I try to beg the guard to let me take my backpack with me, there's valuables in there",Somewhat Disagree,24.064
R_2uUkS0ZBSZsjJoi,scenario1,7,Disagree,Somewhat Agree,Agree,Leave my backpack on the floor and then go into the museum,Agree,9.82
R_2uUkS0ZBSZsjJoi,scenario1,8,Somewhat Agree,Somewhat Agree,Strongly Agree,Take my backpack into the museum anyway,Agree,17.409
R_2vkntiwCVTG3x1h,scenario1,1,Agree,Strongly Agree,Strongly Agree,fight the guard because i had drugs in my backback,Strongly Agree,19.052
R_2vkntiwCVTG3x1h,scenario1,2,Strongly Disagree,Strongly Disagree,Strongly Disagree,tell him okay and put it in there,Strongly Disagree,12.304
R_2vkntiwCVTG3x1h,scenario1,3,Somewhat Disagree,Somewhat Agree,Agree,argue with him because i dont want to,Somewhat Agree,11.887
R_2vkntiwCVTG3x1h,scenario1,4,Strongly Disagree,Strongly Disagree,Strongly Disagree,go walk around and look at things,Strongly Disagree,10.174
R_2vkntiwCVTG3x1h,scenario1,5,Strongly Disagree,Strongly Disagree,Somewhat Disagree,go get something to eat,Strongly Disagree,16.975
R_2vkntiwCVTG3x1h,scenario1,6,Strongly Disagree,Strongly Disagree,Somewhat Disagree,put the bag in there and start talking to him,Strongly Disagree,11.95
R_2vkntiwCVTG3x1h,scenario1,7,Strongly Disagree,Strongly Disagree,Strongly Disagree,put it in there and go get some food,Disagree,15.836
R_2vkntiwCVTG3x1h,scenario1,8,Strongly Disagree,Strongly Disagree,Strongly Disagree,call my friend on the phone,Strongly Disagree,48.918
R_2xyOEKqDtGisEoE,scenario1,1,Strongly Disagree,Strongly Disagree,Disagree,grab a snack,Strongly Disagree,8.478
R_2xyOEKqDtGisEoE,scenario1,2,Strongly Disagree,Strongly Disagree,Strongly Disagree,find a map ,Strongly Disagree,5.195
R_2xyOEKqDtGisEoE,scenario1,3,Strongly Disagree,Strongly Disagree,Strongly Disagree,ask for suggestions on what is best,Strongly Disagree,11.823
R_2xyOEKqDtGisEoE,scenario1,4,Strongly Disagree,Strongly Disagree,Strongly Disagree,get a drink of water,Strongly Disagree,8.742
R_2xyOEKqDtGisEoE,scenario1,5,Strongly Disagree,Strongly Disagree,Strongly Disagree,look at exhibits,Strongly Disagree,7.158
R_2xyOEKqDtGisEoE,scenario1,6,Strongly Disagree,Strongly Disagree,Somewhat Agree,apply for a job,Strongly Disagree,4.506
R_2xyOEKqDtGisEoE,scenario1,7,Strongly Disagree,Strongly Disagree,Somewhat Disagree,take pictures,Strongly Disagree,8.808
R_2xyOEKqDtGisEoE,scenario1,8,Strongly Disagree,Strongly Disagree,Strongly Disagree,befriend someone else by themselves,Strongly Disagree,12.178
R_33fK4wGeAlcJhLQ,scenario1,1,Strongly Disagree,Strongly Disagree,Agree,leave,Neutral,4.307
R_33fK4wGeAlcJhLQ,scenario1,2,Strongly Disagree,Strongly Disagree,Strongly Disagree,stay,Strongly Disagree,3.772
R_33fK4wGeAlcJhLQ,scenario1,3,Strongly Disagree,Strongly Disagree,Strongly Disagree,walk,Strongly Disagree,3.306
R_33fK4wGeAlcJhLQ,scenario1,4,Strongly Disagree,Strongly Disagree,Strongly Disagree,sit,Disagree,2.897
R_33fK4wGeAlcJhLQ,scenario1,5,Strongly Disagree,Neutral,Disagree,observe others,Disagree,5.422
R_33fK4wGeAlcJhLQ,scenario1,6,Strongly Disagree,Strongly Disagree,Strongly Disagree,look at art,Strongly Disagree,4.986
R_33fK4wGeAlcJhLQ,scenario1,7,Strongly Disagree,Strongly Disagree,Neutral,go to gift shop,Disagree,7.69
R_33fK4wGeAlcJhLQ,scenario1,8,Strongly Disagree,Neutral,Somewhat Agree,eat,Somewhat Disagree,4.612
R_3DjNF8Zdoh9SvIS,scenario1,1,Disagree,Disagree,Somewhat Disagree,I could get a map and plan my visit.,Strongly Disagree,9.575
R_3DjNF8Zdoh9SvIS,scenario1,2,Disagree,Strongly Disagree,Disagree,I could find the exhibits that look interesting to me.,Strongly Disagree,19.848
R_3DjNF8Zdoh9SvIS,scenario1,3,Somewhat Disagree,Somewhat Disagree,Disagree,I could take pictures of the artwork.,Strongly Disagree,13.128
R_3DjNF8Zdoh9SvIS,scenario1,4,Strongly Disagree,Strongly Disagree,Disagree,I could take a tour of the museum.,Disagree,12.819
R_3DjNF8Zdoh9SvIS,scenario1,5,Disagree,Strongly Disagree,Disagree,I could visit the museum shop.,Strongly Disagree,13.699
R_3DjNF8Zdoh9SvIS,scenario1,6,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,I could sit on a bench and people watch.,Disagree,37.332
R_3DjNF8Zdoh9SvIS,scenario1,7,Disagree,Disagree,Strongly Disagree,I could read about the different exhibits.,Strongly Disagree,21.259
R_3DjNF8Zdoh9SvIS,scenario1,8,Disagree,Strongly Disagree,Somewhat Disagree,I could appreciate what I am looking at.,Disagree,14.081
R_3DkDPFYr18UYcUU,scenario1,1,Strongly Disagree,Strongly Disagree,Strongly Disagree,look at art exhibits,Strongly Disagree,13.394
R_3DkDPFYr18UYcUU,scenario1,2,Strongly Disagree,Strongly Disagree,Strongly Disagree,visit the mummies,Strongly Disagree,8.049
R_3DkDPFYr18UYcUU,scenario1,3,Strongly Disagree,Strongly Disagree,Disagree,walk along the halls randomly,Somewhat Disagree,9.901
R_3DkDPFYr18UYcUU,scenario1,4,Agree,Strongly Agree,Agree,sing,Agree,10.624
R_3DkDPFYr18UYcUU,scenario1,5,Disagree,Disagree,Disagree,chat with othe people,Disagree,12.058
R_3DkDPFYr18UYcUU,scenario1,6,Strongly Disagree,Strongly Disagree,Disagree,learn about various things,Disagree,17.683
R_3DkDPFYr18UYcUU,scenario1,7,Somewhat Disagree,Agree,Agree,jump for joy,Somewhat Agree,11.84
R_3DkDPFYr18UYcUU,scenario1,8,Disagree,Somewhat Disagree,Strongly Agree,be imaginative with an imaginary friend,Agree,15.172
R_3Hv2UvTkyL6o0w5,scenario1,1,Agree,Agree,Agree,run,Agree,3.476
R_3Hv2UvTkyL6o0w5,scenario1,2,Disagree,Disagree,Disagree,look at exhibits,Disagree,5.465
R_3Hv2UvTkyL6o0w5,scenario1,3,Neutral,Neutral,Neutral,talk with people,Neutral,6.481
R_3Hv2UvTkyL6o0w5,scenario1,4,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,walk around,Somewhat Disagree,4.484
R_3Hv2UvTkyL6o0w5,scenario1,5,Neutral,Neutral,Neutral,use my phone,Neutral,5.25
R_3Hv2UvTkyL6o0w5,scenario1,6,Somewhat Agree,Somewhat Agree,Somewhat Agree,do nothing,Somewhat Agree,8.69
R_3Hv2UvTkyL6o0w5,scenario1,7,Agree,Agree,Agree,talk on my phone,Agree,8.341
R_3Hv2UvTkyL6o0w5,scenario1,8,Neutral,Neutral,Neutral,rest on a chair,Neutral,11.27
R_3k5I0zjnJQHSZPt,scenario1,1,Strongly Disagree,Strongly Disagree,Strongly Disagree,enjoy the art handsfree,Strongly Disagree,40.64
R_3k5I0zjnJQHSZPt,scenario1,2,Strongly Disagree,Strongly Disagree,Strongly Disagree,Sit down on a bench and relax while looking at art.,Strongly Disagree,38.8
R_3k5I0zjnJQHSZPt,scenario1,3,Strongly Disagree,Strongly Disagree,Strongly Disagree,Contemplate about the artists.,Strongly Disagree,20.058
R_3k5I0zjnJQHSZPt,scenario1,4,Strongly Disagree,Strongly Disagree,Disagree,Discuss art with other visitors.,Strongly Disagree,18.557
R_3k5I0zjnJQHSZPt,scenario1,5,Strongly Disagree,Strongly Disagree,Strongly Disagree,Learn.,Strongly Disagree,10.979
R_3k5I0zjnJQHSZPt,scenario1,6,Strongly Disagree,Strongly Disagree,Strongly Disagree,Seeking cultural enrichment,Strongly Disagree,49.374
R_3k5I0zjnJQHSZPt,scenario1,7,Strongly Disagree,Strongly Disagree,Strongly Disagree,Listen to a guide.,Strongly Disagree,15.903
R_3k5I0zjnJQHSZPt,scenario1,8,Strongly Disagree,Strongly Disagree,Strongly Disagree,Compare different art works,Strongly Disagree,20.554
R_3lDD4MGxlcLXo97,scenario1,1,Strongly Disagree,Strongly Disagree,Somewhat Disagree,I could grab a map of the museum to see where I want to go,Strongly Disagree,14.627
R_3lDD4MGxlcLXo97,scenario1,2,Strongly Disagree,Strongly Disagree,Neutral,I could sign up for a tour to have someone guide me through the exhibits,Strongly Disagree,14.64
R_3lDD4MGxlcLXo97,scenario1,3,Strongly Disagree,Strongly Disagree,Disagree,I could rent an audio tour guide to go at my own pace,Strongly Disagree,13.295
R_3lDD4MGxlcLXo97,scenario1,4,Strongly Disagree,Disagree,Neutral,"I could see what dining options, if any, the museum has ",Strongly Disagree,22.303
R_3lDD4MGxlcLXo97,scenario1,5,Strongly Disagree,Strongly Disagree,Disagree,I could visit the gift shop,Strongly Disagree,16.943
R_3lDD4MGxlcLXo97,scenario1,6,Disagree,Disagree,Strongly Agree,I could sit and draw some of the artwork in my sketch book,Neutral,22.56
R_3lDD4MGxlcLXo97,scenario1,7,Disagree,Neutral,Agree,I could walk around aimlessly and just take everything in,Somewhat Agree,16.276
R_3lDD4MGxlcLXo97,scenario1,8,Strongly Disagree,Strongly Disagree,Somewhat Disagree,I could go straight to the one piece I was really excited to see,Strongly Disagree,10.707
R_3lKalycNJrHK8R4,scenario1,1,Strongly Disagree,Strongly Disagree,Strongly Disagree,Take out my wallet from the backpack,Strongly Disagree,14.934
R_3lKalycNJrHK8R4,scenario1,2,Strongly Disagree,Strongly Disagree,Strongly Disagree,Take out my cell phone from the backpack,Strongly Disagree,7.105
R_3lKalycNJrHK8R4,scenario1,3,Strongly Disagree,Strongly Disagree,Strongly Disagree,Make sure my backpack is closed,Strongly Disagree,8.033
R_3lKalycNJrHK8R4,scenario1,4,Strongly Disagree,Strongly Disagree,Somewhat Disagree,Ask if I can bring it with me because it is so small,Strongly Disagree,13.062
R_3lKalycNJrHK8R4,scenario1,5,Strongly Disagree,Strongly Disagree,Strongly Disagree,Take out anything else I may need out of the backpack,Strongly Disagree,20.172
R_3lKalycNJrHK8R4,scenario1,6,Strongly Disagree,Strongly Disagree,Strongly Disagree,Put things I need into my pockets,Strongly Disagree,7.331
R_3lKalycNJrHK8R4,scenario1,7,Strongly Disagree,Strongly Disagree,Strongly Disagree,Give the backpack to the coat check,Strongly Disagree,16.405
R_3lKalycNJrHK8R4,scenario1,8,Strongly Disagree,Strongly Disagree,Strongly Disagree,Check to see if everyone else is giving their backpacks too,Strongly Disagree,15.513
R_3MEwZ3Vi8uT3eU0,scenario1,1,Disagree,Disagree,Disagree,leave my backpack,Disagree,3.395
R_3MEwZ3Vi8uT3eU0,scenario1,2,Disagree,Disagree,Disagree,explore,Disagree,2.875
R_3MEwZ3Vi8uT3eU0,scenario1,3,Disagree,Disagree,Disagree,check out exhibits ,Disagree,4.759
R_3MEwZ3Vi8uT3eU0,scenario1,4,Disagree,Disagree,Disagree,learn,Disagree,3.233
R_3MEwZ3Vi8uT3eU0,scenario1,5,Disagree,Disagree,Disagree,talk to friendly people,Disagree,4.119
R_3MEwZ3Vi8uT3eU0,scenario1,6,Disagree,Disagree,Disagree,people watch,Disagree,3.9
R_3MEwZ3Vi8uT3eU0,scenario1,7,Disagree,Disagree,Disagree,grab lunch,Disagree,6.423
R_3MEwZ3Vi8uT3eU0,scenario1,8,Disagree,Disagree,Disagree,meet a friend,Disagree,2.25
R_3nC9Ue5C934yEUo,scenario1,1,Strongly Disagree,Strongly Disagree,Strongly Disagree,Leave bag at coat check,Strongly Disagree,8.516
R_3nC9Ue5C934yEUo,scenario1,2,Strongly Disagree,Strongly Disagree,Disagree,use the restroom,Strongly Disagree,8.588
R_3nC9Ue5C934yEUo,scenario1,3,Strongly Disagree,Strongly Disagree,Strongly Disagree,look at an exhibit,Strongly Disagree,8.252
R_3nC9Ue5C934yEUo,scenario1,4,Strongly Disagree,Strongly Disagree,Strongly Disagree,read an information panel at an exhibit,Strongly Disagree,11.764
R_3nC9Ue5C934yEUo,scenario1,5,Strongly Disagree,Strongly Disagree,Disagree,get a drink of water at the water fountain,Strongly Disagree,8.05
R_3nC9Ue5C934yEUo,scenario1,6,Strongly Disagree,Strongly Disagree,Neutral,ask for a map at the information desk,Strongly Disagree,11.165
R_3nC9Ue5C934yEUo,scenario1,7,Strongly Disagree,Strongly Disagree,Strongly Disagree,look at another exhibit,Strongly Disagree,8.205
R_3nC9Ue5C934yEUo,scenario1,8,Strongly Disagree,Strongly Disagree,Strongly Disagree,check my phone,Strongly Disagree,4.16
R_3ND4okPLLZOzmJn,scenario1,1,Strongly Disagree,Strongly Disagree,Strongly Disagree,check my bag and enjoy the museum ,Strongly Disagree,22.6
R_3ND4okPLLZOzmJn,scenario1,2,Strongly Disagree,Strongly Disagree,Strongly Disagree,look at exhibits ,Strongly Disagree,9.121
R_3ND4okPLLZOzmJn,scenario1,3,Strongly Disagree,Strongly Disagree,Strongly Disagree,read the literature for the exhibits ,Strongly Disagree,20.642
R_3ND4okPLLZOzmJn,scenario1,4,Strongly Disagree,Strongly Disagree,Somewhat Agree,go to the gift shop,Strongly Disagree,6.301
R_3ND4okPLLZOzmJn,scenario1,5,Strongly Disagree,Strongly Disagree,Strongly Disagree,learn something new,Strongly Disagree,7.648
R_3ND4okPLLZOzmJn,scenario1,6,Strongly Disagree,Strongly Disagree,Strongly Disagree,contemplate the things I am seeing,Strongly Disagree,29.769
R_3ND4okPLLZOzmJn,scenario1,7,Strongly Disagree,Strongly Disagree,Somewhat Agree,Find a tour guide,Strongly Disagree,10.395
R_3ND4okPLLZOzmJn,scenario1,8,Strongly Disagree,Strongly Disagree,Strongly Disagree,Enjoy the museum with friends or family,Strongly Disagree,12.575
R_57GsoX2q1WaCgnL,scenario1,1,Strongly Disagree,Strongly Disagree,Somewhat Disagree,Leave my backpack as requested.,Somewhat Agree,16.513
R_57GsoX2q1WaCgnL,scenario1,2,Strongly Disagree,Strongly Disagree,Strongly Disagree,I could do a self tour depending on what my interests are.,Strongly Disagree,19.743
R_57GsoX2q1WaCgnL,scenario1,3,Strongly Disagree,Strongly Disagree,Strongly Disagree,Wander around looking at the different displays.,Strongly Disagree,18.128
R_57GsoX2q1WaCgnL,scenario1,4,Strongly Disagree,Somewhat Disagree,Agree,Possibly take pictures if that is allowed.,Strongly Disagree,16.282
R_57GsoX2q1WaCgnL,scenario1,5,Strongly Disagree,Strongly Disagree,Disagree,If they have a cafe I could get some coffee or water.,Strongly Disagree,29.386
R_57GsoX2q1WaCgnL,scenario1,6,Strongly Disagree,Strongly Disagree,Somewhat Disagree,Spend more time on one area that the others.,Strongly Disagree,14.508
R_57GsoX2q1WaCgnL,scenario1,7,Strongly Disagree,Strongly Disagree,Disagree,Find a bench and take a rest.,Strongly Disagree,18.539
R_57GsoX2q1WaCgnL,scenario1,8,Strongly Disagree,Disagree,Somewhat Agree,Refuse to leave my backpack and walk out.,Somewhat Disagree,18.588
R_78O1pqEkP0rurPH,scenario1,1,Strongly Disagree,Strongly Disagree,Strongly Disagree,Find a map of the museum.,Strongly Disagree,12.684
R_78O1pqEkP0rurPH,scenario1,2,Strongly Disagree,Strongly Disagree,Strongly Disagree,Look at all the paintings.,Strongly Disagree,8.824
R_78O1pqEkP0rurPH,scenario1,3,Strongly Disagree,Strongly Disagree,Strongly Disagree,Look at the artistic photography.,Strongly Disagree,6.991
R_78O1pqEkP0rurPH,scenario1,4,Strongly Disagree,Strongly Disagree,Strongly Disagree,Look at the pottery and other artifacts.,Strongly Disagree,12.617
R_78O1pqEkP0rurPH,scenario1,5,Strongly Disagree,Strongly Disagree,Strongly Disagree,See if any lectures or classes will be held.,Strongly Disagree,13.228
R_78O1pqEkP0rurPH,scenario1,6,Strongly Disagree,Strongly Disagree,Strongly Disagree,Find out if there are any limited time exhibits.,Strongly Disagree,10.147
R_78O1pqEkP0rurPH,scenario1,7,Strongly Disagree,Strongly Disagree,Strongly Disagree,See if the museum has a coffee shop.,Strongly Disagree,8.916
R_78O1pqEkP0rurPH,scenario1,8,Strongly Disagree,Strongly Disagree,Somewhat Disagree,Ask for directions.,Strongly Disagree,6.273
R_bDE8UEAaV0oye6l,scenario1,1,Disagree,Disagree,Disagree,Walk around and look at displays,Disagree,41.483
R_bDE8UEAaV0oye6l,scenario1,2,Disagree,Disagree,Somewhat Disagree,Strike up conversations with random people,Disagree,23.835
R_bDE8UEAaV0oye6l,scenario1,3,Disagree,Disagree,Somewhat Disagree,Listen to music with earbuds while walking around,Disagree,24.138
R_bDE8UEAaV0oye6l,scenario1,4,Somewhat Disagree,Disagree,Disagree,Walk around while taking pictures,Disagree,17.818
R_bDE8UEAaV0oye6l,scenario1,5,Disagree,Disagree,Somewhat Disagree,Walk around while talking with a friend on the phone,Disagree,15.789
R_bDE8UEAaV0oye6l,scenario1,6,Somewhat Disagree,Somewhat Disagree,Neutral,Sit on a nearby bench and observe other people's conversations,Disagree,26.976
R_bDE8UEAaV0oye6l,scenario1,7,Disagree,Disagree,Disagree,Visit the gift shop,Disagree,6.832
R_bDE8UEAaV0oye6l,scenario1,8,Disagree,Disagree,Disagree,Analyze different displays and select a favorite,Disagree,38.003
R_ebSlhBgXaxiDXnH,scenario1,1,Strongly Disagree,Strongly Disagree,Strongly Agree,Jump around,Disagree,5.498
R_ebSlhBgXaxiDXnH,scenario1,2,Strongly Disagree,Strongly Disagree,Strongly Disagree,look at paintings,Strongly Disagree,8.416
R_ebSlhBgXaxiDXnH,scenario1,3,Strongly Disagree,Strongly Disagree,Strongly Disagree,take photos,Strongly Disagree,36.132
R_ebSlhBgXaxiDXnH,scenario1,4,Strongly Disagree,Strongly Disagree,Strongly Disagree,watch people look at the paintings,Strongly Disagree,8.272
R_ebSlhBgXaxiDXnH,scenario1,5,Strongly Disagree,Strongly Disagree,Strongly Disagree,research art,Strongly Disagree,4.555
R_ebSlhBgXaxiDXnH,scenario1,6,Strongly Disagree,Strongly Disagree,Strongly Disagree,ask questions,Strongly Disagree,3.805
R_ebSlhBgXaxiDXnH,scenario1,7,Strongly Disagree,Strongly Disagree,Neutral,ask for a tour,Strongly Disagree,4.355
R_ebSlhBgXaxiDXnH,scenario1,8,Strongly Disagree,Strongly Disagree,Strongly Disagree,go to the restroom,Strongly Disagree,6.147
R_eSfH05d2IMpoTUR,scenario1,1,Strongly Disagree,Strongly Disagree,Strongly Disagree,Find a cool exhibit,Strongly Disagree,12.949
R_eSfH05d2IMpoTUR,scenario1,2,Strongly Disagree,Disagree,Strongly Disagree,Take photos with smartphone,Strongly Disagree,3.866
R_eSfH05d2IMpoTUR,scenario1,3,Strongly Disagree,Neutral,Somewhat Agree,Talk to other patrons,Strongly Disagree,3.816
R_eSfH05d2IMpoTUR,scenario1,4,Strongly Disagree,Strongly Disagree,Disagree,Go to the gift shop,Strongly Disagree,3.283
R_eSfH05d2IMpoTUR,scenario1,5,Strongly Disagree,Strongly Disagree,Somewhat Agree,Ask questions of the tour guides,Strongly Disagree,9.654
R_eSfH05d2IMpoTUR,scenario1,6,Strongly Disagree,Strongly Disagree,Agree,Make a donation,Strongly Disagree,2.535
R_eSfH05d2IMpoTUR,scenario1,7,Strongly Disagree,Strongly Disagree,Disagree,Listen to audio tour,Strongly Disagree,17.482
R_eSfH05d2IMpoTUR,scenario1,8,Strongly Disagree,Strongly Disagree,Strongly Disagree,Read information about exhibits,Strongly Disagree,11.32
R_PORwS2kCyASTceR,scenario1,1,Disagree,Strongly Disagree,Disagree,check my backpack,Strongly Disagree,5.978
R_PORwS2kCyASTceR,scenario1,2,Disagree,Somewhat Disagree,Strongly Disagree,take photos,Strongly Disagree,71.106
R_PORwS2kCyASTceR,scenario1,3,Strongly Disagree,Strongly Disagree,Strongly Disagree,read descriptions,Strongly Disagree,7.311
R_PORwS2kCyASTceR,scenario1,4,Strongly Disagree,Strongly Disagree,Strongly Disagree,admire the art,Strongly Disagree,4.091
R_PORwS2kCyASTceR,scenario1,5,Strongly Disagree,Strongly Disagree,Strongly Disagree,buy a gift,Strongly Disagree,11.121
R_PORwS2kCyASTceR,scenario1,6,Strongly Disagree,Strongly Disagree,Disagree,grab some food,Strongly Disagree,5.129
R_PORwS2kCyASTceR,scenario1,7,Strongly Disagree,Strongly Disagree,Strongly Disagree,post on social media,Strongly Disagree,13.344
R_PORwS2kCyASTceR,scenario1,8,Strongly Disagree,Somewhat Disagree,Neutral,do reasearch,Disagree,7.79
R_Q0Lk1ZY8PE1I6AN,scenario1,1,Strongly Disagree,Strongly Disagree,Strongly Disagree,Look at paintings.,Strongly Disagree,4.747
